serieComp,Orden,Operacion,Descripcion,serieEquipo,TrabajoCotizado,TrabajoReal,OSMadre
JSM00421,505901181302,30,MEDICION ALTURA BLOCK TRASERO,10039907,3.0,3.0,505901181300
JSM00421,505901181302,40,DESARMAR PISTON Y BIELA TRASERO,10039907,8.4,10.0,505901181300
JSM00421,505901181302,50,PRUEBA POR FISURAS/FUGAS MOTOR TRASERO,10039907,12.9,10.0,505901181300
JSM00421,505901181302,60,END MOTOR TRASERO,10039907,23.5,21.0,505901181300
JSM00421,505901181302,70,DESARMAR TURBOALIMENTADOR TRASERO,10039907,2.4,2.0,505901181300
JSM00421,505901181302,80,DESARMAR SISTEMA ELECTRICO TRASERO,10039907,6.0,6.0,505901181300
JSM00421,505901181302,90,DESARMAR BOMBA DE ACEITE MOTOR TRASERO,10039907,1.2,1.0,505901181300
JSM00421,505901181302,100,DESARMAR BBA.BARRIDO ACEITE MOTOR,10039907,1.2,1.0,505901181300
JSM00421,505901181302,110,DESARMAR BBA.TRANSFER.COMBUST TRASERO,10039907,1.2,1.0,505901181300
JSM00421,505901181302,120,DESARMAR CULATA ARMADA (TODO INCL) TRASE,10039907,21.0,21.0,505901181300
JSM00421,505901181302,130,DESARMAR INTERCAMBIADOR DE CALOR TRASERO,10039907,18.0,18.0,505901181300
JSM00421,505901181302,140,DESARMAR CARTER ACEITE MOTOR TRASERO,10039907,3.6,3.0,505901181300
JSM00421,505901181302,150,DESARMAR CAJA ENGRANAJES DISTRIBUC TRASE,10039907,12.0,12.0,505901181300
JSM00421,505901181302,160,DESARMAR CAJA ENGRANAJES DISTRIBUC TRASE,10039907,9.6,9.0,505901181300
JSM00421,505901181302,170,DESARMAR BANCO DE CULATAS TRASERO,10039907,14.4,15.0,505901181300
JSM00421,505901181302,180,DESARMAR MECANISMO DE VALVULAS TRASERO,10039907,8.4,10.0,505901181300
JSM00421,505901181302,190,INSPECCIONAR PERNOS TRASEROS,10039907,8.0,8.0,505901181300
JSM00421,505901181302,200,REV. TECNICA / ESP. EVALUAC. / REV. REPT,10039907,38.0,36.0,505901181300
JSM00421,505901181302,210,SOPORTE OPERATIVO DESARME REAR,10039907,31.5,42.0,505901181300
JSM00421,505901181302,220,ARMAR PISTON Y BIELA TRASERO,10039907,8.4,10.0,505901181300
JSM00421,505901181302,230,ARMAR TURBOALIMENTADOR TRASERO,10039907,2.4,3.0,505901181300
JSM00421,505901181302,240,ARMAR SISTEMA ELECTRICO TRASERO,10039907,6.0,6.0,505901181300
JSM00421,505901181302,250,ARMAR BOMBA DE ACEITE MOTOR TRASERO,10039907,1.2,2.0,505901181300
JSM00421,505901181302,260,ARMAR BBA.BARRIDO ACEITE MOTOR,10039907,1.2,2.0,505901181300
JSM00421,505901181302,270,ARMAR BBA.TRANSFER.COMBUST TRASERO,10039907,1.2,2.0,505901181300
JSM00421,505901181302,280,ARMAR CULATA ARMADA (TODO INCL) TRASERO,10039907,21.0,21.0,505901181300
JSM00421,505901181302,290,ARMAR INTERCAMBIADOR DE CALOR TRASERO,10039907,18.0,18.5,505901181300
JSM00421,505901181302,300,ARMAR CARTER ACEITE MOTOR TRASERO,10039907,3.6,3.5,505901181300
JSM00421,505901181302,310,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039907,12.0,12.0,505901181300
JSM00421,505901181302,320,ARMAR CAJA ENGRANAJES DISTRIBUC TRASERO,10039907,9.6,9.5,505901181300
JSM00421,505901181302,330,ARMAR BANCO DE CULATAS TRASERO,10039907,14.4,18.0,505901181300
JSM00421,505901181302,340,ARMAR MECANISMO DE VALVULAS TRASERO,10039907,8.4,8.0,505901181300
JSM00421,505901181302,350,ARMAR MOTOR TRASERO,10039907,124.5,175.0,505901181300
JSM00421,505901181302,360,ARMAR ACOPLAMIENTO FLEXIBLE (ACOPLE),10039907,45.5,50.0,505901181300
JSM00421,505901181302,370,PRUEBA DINAMOMETRICA MOTOR,10039907,19.0,26.5,505901181300
JSM00421,505901181302,380,AJUSTAR PUENTE DE VALVULAS,10039907,18.0,26.0,505901181300
JSM00421,505901181302,390,PINTAR MOTOR,10039907,4.8,0.0,505901181300
JSM00421,505901181302,400,SOPORTE OPERATIVO ARMADO REAR,10039907,31.5,31.4,505901181300
JSM00421,505901181302,410,INSUMOS REPARACION DE COMPONENTE,10039907,32.8,0.0,505901181300
JSM00421,505901181302,420,MUESTRA ACEITE,10039907,5.0,0.0,505901181300
JSM00421,505901181302,430,MUESTRA ACEITE DINO CRC,10039907,2.0,0.0,505901181300
JSM00421,505901181302,440,TTAS MAESTRANZA,10039907,219.0,0.0,505901181300
LAJ00654,505901181501,10,LAVAR,10067336,2.0,0.0,505901181500
LAJ00654,505901181501,20,TRANSPORTAR MANDO,10067336,12.0,0.0,505901181500
LAJ00654,505901181501,30,DESARMAR Y EVALUAR MANDO,10067336,12.0,10.5,505901181500
LAJ00654,505901181501,40,DESARMAR Y EVALUAR WHEEL,10067336,12.0,10.5,505901181500
LAJ00654,505901181501,50,EXTRAER STUD WHEEL,10067336,8.0,10.5,505901181500
LAJ00654,505901181501,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10067336,16.0,16.0,505901181500
LAJ00654,505901181501,70,DESARMAR Y EVALUAR FRENO,10067336,14.0,15.5,505901181500
LAJ00654,505901181501,80,EXTRAER STUD FRENO,10067336,5.0,5.0,505901181500
LAJ00654,505901181501,90,END,10067336,16.0,16.0,505901181500
LAJ00654,505901181501,100,ARMAR REDUCCIONES PLANETARIAS,10067336,16.0,16.0,505901181500
LAJ00654,505901181501,110,ARMAR FRENO,10067336,16.0,21.0,505901181500
LAJ00654,505901181501,120,MONTAR STUD FRENO,10067336,5.0,10.5,505901181500
LAJ00654,505901181501,130,ARMAR MANDO,10067336,28.0,31.5,505901181500
LAJ00654,505901181501,140,MONTAR STUD WHEEL,10067336,8.0,10.5,505901181500
LAJ00654,505901181501,150,PINTAR,10067336,2.0,0.0,505901181500
LAJ00654,505901181501,160,MONTAR EN BASE,10067336,2.0,0.0,505901181500
LAJ00654,505901181501,170,INSUMOS REPARACION DE COMPONENTE,10067336,8.7,0.0,505901181500
LAJ00654,505901181501,180,PROTECCIONES DE STUD,10067336,1.9,0.0,505901181500
LAJ00654,505901181501,190,TTA MAESTRANZA,10067336,9.8,0.0,505901181500
JSM00403,505901181901,10,LAVAR TRANSMISION,10039899,1.5,1.5,505901181900
JSM00403,505901181901,20,DESARMAR Y EVALUAR TRANSMISION,10039899,12.0,12.0,505901181900
JSM00403,505901181901,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039899,18.0,21.0,505901181900
JSM00403,505901181901,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039899,23.0,21.0,505901181900
JSM00403,505901181901,50,DESARMAR Y EVALUAR CONTROL H.,10039899,10.5,10.5,505901181900
JSM00403,505901181901,60,END,10039899,6.0,6.0,505901181900
JSM00403,505901181901,70,ARMAR PLANETARIO ENTRADA,10039899,22.0,21.0,505901181900
JSM00403,505901181901,80,ARMAR PLANETARIO SALIDA,10039899,22.0,21.0,505901181900
JSM00403,505901181901,90,ARMAR CONTROL H.,10039899,8.0,10.5,505901181900
JSM00403,505901181901,100,ARMAR TRANSMISION,10039899,12.0,10.5,505901181900
JSM00403,505901181901,110,PRUEBA HIDRAULICA,10039899,44.0,42.0,505901181900
JSM00403,505901181901,120,PINTAR,10039899,1.5,0.0,505901181900
JSM00403,505901181901,130,INSUMOS REPARACION DE COMPONENTE,10039899,9.0,0.0,505901181900
JSM00403,505901181901,140,MUESTRA ACEITE,10039899,1.0,0.0,505901181900
JSM00403,505901181901,150,BRACKET ARNES,10039899,1.4,0.0,505901181900
JSM00403,505901181901,160,INFORME AFA,10039899,34.0,34.0,505901181900
JSM00403,505901181901,190,TTA MAESTRANZA,10039899,84.9,0.0,505901181900
LAJ00655,505901183601,10,DESARME Y EVALUACION SUSPENSION,10067337,0.0,12.5,505901183600
LAJ00655,505901183601,20,ARMAR SUSPENSION,10067337,0.0,13.5,505901183600
LAJ00655,505901183601,40,TTA MAESTRANZA,10067337,44.8,0.0,505901183600
LAJ00655,505901183602,180,FLETE AEREO NP 3718162,10067337,14.0,0.0,505901183600
LAJ00655,505901183604,10,INFORME AFA,10067337,0.0,12.0,505901183600
LAJ00655,505901183604,30,DESARME SUSPENSION,10067337,0.0,14.0,505901183600
LAJ00655,505901183604,80,DESMONTAJE BASE NORMAL PLANA,10067337,0.0,2.5,505901183600
LAJ00655,505901183604,90,DESACOPLE SUSPENSION MAZA,10067337,0.0,8.0,505901183600
LAJ00655,505901183604,100,DESARME Y EVALUACION WHEEL,10067337,0.0,16.5,505901183600
LAJ00655,505901183604,110,EXTRAER STUD WHEEL,10067337,0.0,8.0,505901183600
LAJ00655,505901183604,120,DESARME Y EVALUACION FRENO,10067337,0.0,14.0,505901183600
LAJ00655,505901183604,130,EXTRAER STUD FRENO,10067337,0.0,5.0,505901183600
LAJ00655,505901183604,140,END,10067337,0.0,11.5,505901183600
LAJ00655,505901183604,150,ARMAR FRENO,10067337,0.0,16.0,505901183600
LAJ00655,505901183604,160,MONTAJE STUD FRENO,10067337,0.0,22.0,505901183600
LAJ00655,505901183604,180,MONTAJE STUD WHEEL,10067337,0.0,8.0,505901183600
LAJ00655,505901183604,190,ACOPLE SUSPENSION MAZA,10067337,0.0,8.0,505901183600
LAJ00655,505901183604,210,MONTAJE BASE NORMAL PLANA,10067337,0.0,3.0,505901183600
JSM00294,505901183901,10,LAVAR MOTOR,10039868,2.4,2.0,505901183900
JSM00294,505901183901,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039868,24.0,26.0,505901183900
JSM00294,505901183901,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039868,64.6,64.0,505901183900
JSM00294,505901183901,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039868,13.8,20.5,505901183900
JSM00294,505901183901,50,MEDICION ALTURA BLOCK DELANTERO,10039868,3.0,3.0,505901183900
JSM00294,505901183901,60,DESARMAR PISTON Y BIELA DELANTERO,10039868,8.4,18.0,505901183900
JSM00294,505901183901,70,PRUEBA POR FISURAS/FUGAS MOTOR DELANTERO,10039868,12.9,13.0,505901183900
JSM00294,505901183901,80,END MOTOR DELANTERO,10039868,23.5,23.0,505901183900
JSM00294,505901183901,90,DESARMAR TURBOALIMENTADOR DELANTERO,10039868,2.4,3.0,505901183900
JSM00294,505901183901,100,DESARMAR SISTEMA ELECTRICO DELANTERO,10039868,6.0,7.0,505901183900
JSM00294,505901183901,110,DESARMAR ALTERNADOR,10039868,3.6,4.0,505901183900
JSM00294,505901183901,120,DESARMAR COMPRESOR DEL A/C,10039868,0.6,10.5,505901183900
JSM00294,505901183901,130,DESARMAR BOMBA DE AGUA DELANTERO,10039868,1.8,2.0,505901183900
JSM00294,505901183901,140,DESARMAR BOMBA AGUA AFTERCOOLER DELANTER,10039868,1.8,2.0,505901183900
JSM00294,505901183901,150,DESARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039868,1.2,1.0,505901183900
JSM00294,505901183901,160,DESARMAR BBA.BARRIDO ACEITE MOTOR,10039868,1.2,2.0,505901183900
JSM00294,505901183901,170,DESARMAR BBA.TRANSFER.COMBUST DELANTERO,10039868,1.2,1.0,505901183900
JSM00294,505901183901,180,DESARMAR COMPRESOR DE AIRE,10039868,1.2,9.0,505901183900
JSM00294,505901183901,190,DESARMAR MANDO DE ACCESORIO,10039868,18.0,18.0,505901183900
JSM00294,505901183901,200,DESARMAR CULATA ARMADA (TODO INCL) DELAN,10039868,21.0,33.0,505901183900
JSM00294,505901183901,210,DESARMAR INTERCAMBIADOR DE CALOR DELANTE,10039868,18.0,18.0,505901183900
JSM00294,505901183901,220,DESARMAR CARTER ACEITE MOTOR DELANTERO,10039868,2.4,2.5,505901183900
JSM00294,505901183901,230,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039868,12.0,12.0,505901183900
JSM00294,505901183901,240,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039868,8.4,15.0,505901183900
JSM00294,505901183901,250,DESARMAR MECANISMO DE VALVULAS DELANTERO,10039868,8.4,8.0,505901183900
JSM00294,505901183901,260,DESARMAR BANCO DE CULATAS DELANTERO,10039868,14.4,14.0,505901183900
JSM00294,505901183901,270,INSPECCIONAR PERNOS DELANTEROS,10039868,8.0,8.0,505901183900
JSM00294,505901183901,280,SOPORTE OPERATIVO DESARME FRONT,10039868,31.4,31.0,505901183900
JSM00294,505901183901,290,ARMAR PISTON Y BIELA DELANTERO,10039868,8.4,9.0,505901183900
JSM00294,505901183901,300,ARMAR TURBOALIMENTADOR DELANTERO,10039868,2.4,2.0,505901183900
JSM00294,505901183901,310,ARMAR SISTEMA ELECTRICO DELANTERO,10039868,6.0,18.5,505901183900
JSM00294,505901183901,320,ARMAR ALTERNADOR,10039868,3.6,3.5,505901183900
JSM00294,505901183901,330,ARMAR COMPRESOR DEL A/C,10039868,0.6,12.5,505901183900
JSM00294,505901183901,340,ARMAR BOMBA DE AGUA DELANTERO,10039868,1.8,14.0,505901183900
JSM00294,505901183901,350,ARMAR BOMBA AGUA AFTERCOOLER DELANTERO,10039868,1.8,57.5,505901183900
JSM00294,505901183901,360,ARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039868,1.2,0.0,505901183900
JSM00294,505901183901,370,ARMAR BBA.BARRIDO ACEITE MOTOR,10039868,1.2,0.0,505901183900
JSM00294,505901183901,380,ARMAR BBA.TRANSFER.COMBUST DELANTERO,10039868,1.2,9.0,505901183900
JSM00294,505901183901,390,ARMAR COMPRESOR DE AIRE,10039868,1.2,0.0,505901183900
JSM00294,505901183901,400,ARMAR MANDO DE ACCESORIO,10039868,18.0,36.0,505901183900
JSM00294,505901183901,410,ARMAR CULATA ARMADA (TODO INCL) DELANTER,10039868,21.0,22.0,505901183900
JSM00294,505901183901,420,ARMAR INTERCAMBIADOR DE CALOR DELANTERO,10039868,18.0,28.0,505901183900
JSM00294,505901183901,430,ARMAR CARTER ACEITE MOTOR DELANTERO,10039868,2.4,8.0,505901183900
JSM00294,505901183901,440,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039868,12.0,12.0,505901183900
JSM00294,505901183901,450,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039868,8.4,8.0,505901183900
JSM00294,505901183901,460,ARMAR MECANISMO DE VALVULAS DELANTERO,10039868,8.4,14.0,505901183900
JSM00294,505901183901,470,ARMAR BANCO DE CULATAS DELANTERO,10039868,14.4,16.0,505901183900
JSM00294,505901183901,480,ARMAR MOTOR DELANTERO,10039868,124.6,209.5,505901183900
JSM00294,505901183901,490,SOPORTE OPERATIVO ARMADO FRONT,10039868,31.4,32.0,505901183900
JSM00294,505901183901,500,INSUMOS REPARACION DE COMPONENTE,10039868,30.2,0.0,505901183900
JSM00294,505901183901,570,TTA MAESTRANZA,10039868,110.0,0.0,505901183900
JSM00294,505901183902,10,DESARMAR Y EVALUAR MOTOR TRASERO,10039868,64.5,70.0,505901183900
JSM00294,505901183902,20,DESARMAR Y EVALUAR BLOCK DE MOTOR TRASER,10039868,13.8,41.5,505901183900
JSM00294,505901183902,30,MEDICION ALTURA BLOCK TRASERO,10039868,3.0,2.0,505901183900
JSM00294,505901183902,40,DESARMAR PISTON Y BIELA TRASERO,10039868,8.4,8.0,505901183900
JSM00294,505901183902,50,PRUEBA POR FISURAS/FUGAS MOTOR TRASERO,10039868,12.9,12.0,505901183900
JSM00294,505901183902,60,END MOTOR TRASERO,10039868,23.5,42.0,505901183900
JSM00294,505901183902,70,DESARMAR TURBOALIMENTADOR TRASERO,10039868,2.4,3.0,505901183900
JSM00294,505901183902,80,DESARMAR SISTEMA ELECTRICO TRASERO,10039868,6.0,6.0,505901183900
JSM00294,505901183902,90,DESARMAR BOMBA DE ACEITE MOTOR TRASERO,10039868,1.2,1.0,505901183900
JSM00294,505901183902,100,DESARMAR BBA.BARRIDO ACEITE MOTOR,10039868,1.2,1.5,505901183900
JSM00294,505901183902,110,DESARMAR BBA.TRANSFER.COMBUST TRASERO,10039868,1.2,0.0,505901183900
JSM00294,505901183902,120,DESARMAR CULATA ARMADA (TODO INCL) TRASE,10039868,21.0,17.5,505901183900
JSM00294,505901183902,130,DESARMAR INTERCAMBIADOR DE CALOR TRASERO,10039868,18.0,18.0,505901183900
JSM00294,505901183902,140,DESARMAR CARTER ACEITE MOTOR TRASERO,10039868,3.6,3.5,505901183900
JSM00294,505901183902,150,DESARMAR CAJA ENGRANAJES DISTRIBUC TRASE,10039868,12.0,12.0,505901183900
JSM00294,505901183902,160,DESARMAR CAJA ENGRANAJES DISTRIBUC TRASE,10039868,9.6,8.0,505901183900
JSM00294,505901183902,170,DESARMAR BANCO DE CULATAS TRASERO,10039868,14.4,14.0,505901183900
JSM00294,505901183902,180,DESARMAR MECANISMO DE VALVULAS TRASERO,10039868,8.4,8.0,505901183900
JSM00294,505901183902,190,INSPECCIONAR PERNOS TRASEROS,10039868,8.0,8.0,505901183900
JSM00294,505901183902,200,REV. TECNICA / ESP. EVALUAC. / REV. REPT,10039868,38.0,38.0,505901183900
JSM00294,505901183902,210,SOPORTE OPERATIVO DESARME REAR,10039868,31.5,31.5,505901183900
JSM00294,505901183902,220,ARMAR PISTON Y BIELA TRASERO,10039868,8.4,9.0,505901183900
JSM00294,505901183902,230,ARMAR TURBOALIMENTADOR TRASERO,10039868,2.4,2.4,505901183900
JSM00294,505901183902,240,ARMAR SISTEMA ELECTRICO TRASERO,10039868,6.0,6.0,505901183900
JSM00294,505901183902,250,ARMAR BOMBA DE ACEITE MOTOR TRASERO,10039868,1.2,1.2,505901183900
JSM00294,505901183902,260,ARMAR BBA.BARRIDO ACEITE MOTOR,10039868,1.2,0.0,505901183900
JSM00294,505901183902,270,ARMAR BBA.TRANSFER.COMBUST TRASERO,10039868,1.2,0.0,505901183900
JSM00294,505901183902,280,ARMAR CULATA ARMADA (TODO INCL) TRASERO,10039868,21.0,22.0,505901183900
JSM00294,505901183902,290,ARMAR INTERCAMBIADOR DE CALOR TRASERO,10039868,18.0,32.0,505901183900
JSM00294,505901183902,300,ARMAR CARTER ACEITE MOTOR TRASERO,10039868,3.6,3.5,505901183900
JSM00294,505901183902,310,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039868,12.0,7.0,505901183900
JSM00294,505901183902,320,ARMAR CAJA ENGRANAJES DISTRIBUC TRASERO,10039868,9.6,9.6,505901183900
JSM00294,505901183902,330,ARMAR BANCO DE CULATAS TRASERO,10039868,14.4,11.0,505901183900
JSM00294,505901183902,340,ARMAR MECANISMO DE VALVULAS TRASERO,10039868,8.4,8.4,505901183900
JSM00294,505901183902,350,ARMAR MOTOR TRASERO,10039868,124.5,154.0,505901183900
JSM00294,505901183902,360,ARMAR ACOPLAMIENTO FLEXIBLE (ACOPLE),10039868,45.5,44.5,505901183900
JSM00294,505901183902,370,PRUEBA DINAMOMETRICA MOTOR,10039868,19.0,21.0,505901183900
JSM00294,505901183902,380,AJUSTAR PUENTE DE VALVULAS,10039868,18.0,21.0,505901183900
JSM00294,505901183902,390,PINTAR MOTOR,10039868,4.8,0.0,505901183900
JSM00294,505901183902,400,SOPORTE OPERATIVO ARMADO REAR,10039868,31.5,30.0,505901183900
JSM00294,505901183902,410,INSUMOS REPARACION DE COMPONENTE,10039868,32.8,0.0,505901183900
JSM00294,505901183902,420,MUESTRA ACEITE,10039868,5.0,0.0,505901183900
JSM00294,505901183902,430,MUESTRA ACEITE DINO CRC,10039868,2.0,0.0,505901183900
JSM00294,505901183902,440,TTA MAESTRANZA,10039868,240.5,0.0,505901183900
44200266,505901185701,10,LAVAR,10061069,1.0,0.0,505901185700
44200266,505901185701,20,DESARMAR Y EVALUAR DIFERENCIAL,10061069,16.0,18.5,505901185700
44200266,505901185701,30,END,10061069,6.0,6.0,505901185700
44200266,505901185701,40,ARMAR DIFERENCIAL,10061069,19.0,26.0,505901185700
44200266,505901185701,50,PINTAR,10061069,1.0,0.0,505901185700
44200266,505901185701,60,INSUMOS REPARACION DE COMPONENTE,10061069,2.2,0.0,505901185700
44200266,505901185701,70,TTA MAESTRANZA,10061069,17.9,0.0,505901185700
LAJ00611,505901185901,10,LAVAR,10040641,1.0,0.0,505901185900
LAJ00611,505901185901,20,DESARMAR Y EVALUAR CONVERTIDOR,10040641,14.0,14.0,505901185900
LAJ00611,505901185901,30,DESARMAR Y EVALUAR CAJA,10040641,14.0,14.0,505901185900
LAJ00611,505901185901,40,DESARMAR Y EVALUAR BOMBA HIDRAULICA,10040641,14.0,14.0,505901185900
LAJ00611,505901185901,50,END,10040641,6.0,6.0,505901185900
LAJ00611,505901185901,60,ARMAR CAJA,10040641,16.0,17.5,505901185900
LAJ00611,505901185901,70,ARMAR CONVERTIDOR,10040641,16.0,17.5,505901185900
LAJ00611,505901185901,80,ARMAR BOMBA HIDRAULICA,10040641,16.0,17.5,505901185900
LAJ00611,505901185901,90,PRUEBA HIDRAULICA,10040641,44.0,42.0,505901185900
LAJ00611,505901185901,100,PINTAR,10040641,2.0,0.0,505901185900
LAJ00611,505901185901,110,INSUMOS REPARACION DE COMPONENTE,10040641,7.2,0.0,505901185900
LAJ00611,505901185901,120,MUESTRA ACEITE,10040641,1.0,0.0,505901185900
LAJ00611,505901185901,200,TTA MAESTRANZA,10040641,10.6,0.0,505901185900
JSM00403,505901186501,10,LAVAR,10039899,1.0,0.0,505901186500
JSM00403,505901186501,20,DESARMAR Y EVALUAR CONVERTIDOR,10039899,14.0,14.0,505901186500
JSM00403,505901186501,30,DESARMAR Y EVALUAR CAJA,10039899,14.0,14.0,505901186500
JSM00403,505901186501,40,DESARMAR Y EVALUAR BOMBA HIDRAULICA,10039899,14.0,14.0,505901186500
JSM00403,505901186501,50,END,10039899,6.0,6.0,505901186500
JSM00403,505901186501,60,ARMAR CAJA,10039899,16.0,16.0,505901186500
JSM00403,505901186501,70,ARMAR CONVERTIDOR,10039899,16.0,16.0,505901186500
JSM00403,505901186501,80,ARMAR BOMBA HIDRAULICA,10039899,16.0,16.0,505901186500
JSM00403,505901186501,90,PRUEBA HIDRAULICA,10039899,44.0,44.0,505901186500
JSM00403,505901186501,100,PINTAR,10039899,2.0,0.0,505901186500
JSM00403,505901186501,110,INSUMOS REPARACION DE COMPONENTE,10039899,7.2,0.0,505901186500
JSM00403,505901186501,120,MUESTRA ACEITE,10039899,1.0,0.0,505901186500
JSM00403,505901186501,170,TTA MAESTRANZA,10039899,15.5,0.0,505901186500
JSM00403,505901186501,180,INFORME AFA,10039899,28.0,28.0,505901186500
JSM00233,505901186601,10,LAVAR TRANSMISION,10039857,1.5,1.5,505901186600
JSM00233,505901186601,20,DESARMAR Y EVALUAR TRANSMISION,10039857,12.0,13.0,505901186600
JSM00233,505901186601,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039857,18.0,20.0,505901186600
JSM00233,505901186601,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039857,23.0,23.0,505901186600
JSM00233,505901186601,50,DESARMAR Y EVALUAR CONTROL H.,10039857,10.5,11.5,505901186600
JSM00233,505901186601,60,END,10039857,6.0,6.0,505901186600
JSM00233,505901186601,70,ARMAR PLANETARIO ENTRADA,10039857,10.0,10.0,505901186600
JSM00233,505901186601,140,MUESTRA ACEITE,10039857,1.0,0.0,505901186600
JSM00233,505901186601,150,BRACKET ARNES,10039857,1.4,0.0,505901186600
JSM00233,505901186601,190,INFORME AFA,10039857,34.0,34.0,505901186600
JSM00233,505901186601,200,TTA MAESTRANZA,10039857,94.6,0.0,505901186600
JRP00412,505901186701,10,LAVAR,10039630,1.0,0.0,505901186700
JRP00412,505901186701,20,DESARMAR Y EVALUAR MANDO,10039630,10.0,12.0,505901186700
JRP00412,505901186701,30,DESARMAR Y EVALUAR WHEEL,10039630,5.0,5.5,505901186700
JRP00412,505901186701,40,EXTRAER STUD WHEEL,10039630,8.0,10.5,505901186700
JRP00412,505901186701,50,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039630,9.0,12.0,505901186700
JRP00412,505901186701,60,DESARMAR Y EVALUAR FRENO,10039630,13.0,12.0,505901186700
JRP00412,505901186701,70,EXTRAER STUD FRENO,10039630,5.0,5.0,505901186700
JRP00412,505901186701,80,END,10039630,12.5,12.5,505901186700
JRP00412,505901186701,90,ARMAR REDUCCIONES PLANETARIAS,10039630,7.0,10.5,505901186700
JRP00412,505901186701,100,ARMAR FRENO,10039630,10.5,10.5,505901186700
JRP00412,505901186701,110,MONTAR STUD FRENO,10039630,5.0,5.5,505901186700
JRP00412,505901186701,120,ARMAR MANDO,10039630,16.0,21.0,505901186700
JRP00412,505901186701,130,MONTAR STUD WHEEL,10039630,8.0,10.5,505901186700
JRP00412,505901186701,140,PINTAR,10039630,1.0,0.0,505901186700
JRP00412,505901186701,150,MONTAR EN BASE,10039630,2.0,0.0,505901186700
JRP00412,505901186701,160,INSUMOS REPARACION DE COMPONENTE,10039630,5.7,0.0,505901186700
JRP00412,505901186701,170,PROTECCIONES DE STUD,10039630,1.5,0.0,505901186700
JRP00412,505901186701,200,TTA MAESTRANZA,10039630,40.3,0.0,505901186700
JSM00391,505901186801,10,LAVAR,10039895,2.0,0.0,505901186800
JSM00391,505901186801,20,TRANSPORTAR MANDO,10039895,12.0,10.5,505901186800
JSM00391,505901186801,30,DESARMAR Y EVALUAR MANDO,10039895,12.0,12.0,505901186800
JSM00391,505901186801,40,DESARMAR Y EVALUAR WHEEL,10039895,12.0,12.0,505901186800
JSM00391,505901186801,50,EXTRAER STUD WHEEL,10039895,8.0,10.5,505901186800
JSM00391,505901186801,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039895,16.0,19.0,505901186800
JSM00391,505901186801,70,DESARMAR Y EVALUAR FRENO,10039895,14.0,16.5,505901186800
